StartNumber,SecondAoA,SecondGapSize,SecondGapAngle,ThirdAoA,ThirdGapSize,ThirdGapAngle
122,2.19693758495797,26.1383253112295,99.9409384902873,64.5126020479612,11.3323380932312,89.9086000210144
123,2.68450960172585,10.2674124209829,73.3915389124859,66.6784623626296,33.3414697004262,80.7905547574797
124,2.44099038860575,22.0580585677203,41.2824670011162,71.4773407694759,6.83806697031215,76.8514946629154
125,10.6412730789879,8.12821548527797,39.071963732679,74.6038270960132,4.64054146989886,38.9556127478931
126,10.1285440525453,6.71897040360238,88.8013496778358,72.8511482072953,19.8396596952668,69.1967586523604
127,6.69430388201358,10.1409485158885,95.2587985163809,68.6615791809198,21.7226530419344,80.1515316979929
128,10.5180685686859,17.111633332997,84.2796914614991,69.7258095537356,6.16218694077254,68.9234724269874
129,11.9288364302952,11.098508408252,14.7369998153156,72.9906844763715,6.01548023065288,28.3191278177783
130,0.0299288507002158,13.0091636957789,95.6540051597551,67.1834621117548,4.35234928124215,29.0968338309625
131,22.7770541431969,8.87198504928289,92.1305553103996,49.2655702251411,7.01015514697984,17.4077676880367
132,9.50338395674785,20.678440302807,98.6434676778517,69.4817126537123,10.9751164886711,67.9689753183321
133,1.60532317991356,18.6704631530158,90.5383525232703,63.1413817235671,14.7655530896908,94.0780368427941
134,5.21211944467294,20.3538035262541,90.9838004079941,68.7960133124967,14.5344285027999,76.0379532494684
135,3.63587527709986,12.4776595298377,87.3167047605878,72.4753304228879,19.8473672806743,39.1068396999133
136,2.31609457829962,28.2999728727635,67.4581949274272,69.106896211499,12.1789626300211,73.6054014585204
137,15.9928726434665,13.5386172469871,21.4830407624575,66.0949987892925,10.4033231251854,91.5793416385126
138,1.23835150039966,17.4727516980145,64.9875360712888,67.0031611051298,24.629794750933,99.1064112552292
139,9.15903995319287,13.8018157203884,53.8292102393611,67.4824143126378,4.5877898925025,49.8345553699291
